Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,CO,US,,,2,specimens,ml,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,CA,XX,2,4,specimens,ml,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,US,,,1,specimens,ml,S,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,US,,,40,specimens,Number of specimens,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,US,,40,,specimens,,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,DZ,IN,XX,,1.2,specimens,l,M,U
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,EG,IN,XX,,3.36,specimens,l,M,U
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,CA,XX,46,30,specimens,ml,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,IN,XX,12,,specimens,l,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,IN,XX,,12,specimens,l,M,U
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,US,,0.0006165,,specimens,kg,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,US,,,137,specimens,mg,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,US,,12,12,specimens,ml,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,GB,JP,XX,,30,specimens,g,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,GB,JP,XX,120,123,specimens,ml,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,GB,JP,XX,30,,specimens,Number of specimens,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,GB,KR,XX,1000,,specimens,ml,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,GB,US,,14,,specimens,ml,M,C
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,GB,US,,780.6,314,specimens,ml,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,GB,US,,,308,specimens,ml,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,GB,US,,71,18,specimens,Number of specimens,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,GB,US,,,70,specimens,Number of specimens,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,HK,JP,XX,,3,specimens,g,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,HK,JP,XX,0.001,,specimens,kg,T,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,HK,US,XX,0.001,,specimens,kg,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,HK,US,,,1,specimens,ml,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,ID,GB,JP,,2,specimens,Number of specimens,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,ID,GB,XX,,0.003,specimens,kg,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,ID,US,,,2,specimens,Number of specimens,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IE,US,,,100,specimens,Number of specimens,M,C
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IE,US,,,10,specimens,Number of specimens,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IE,US,,,6,specimens,Number of specimens,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IE,US,,75,,specimens,,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IE,US,,10,,specimens,,S,C
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IL,GB,XX,,1,specimens,ml,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IL,GB,XX,,3,specimens,Number of specimens,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IL,US,,,7,specimens,ml,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IN,BE,XX,,3,specimens,ml,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IN,FR,GB,,207,specimens,ml,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IN,GB,US,,1000,specimens,ml,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IN,GB,XX,,1,specimens,ml,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IN,JP,XX,,1,specimens,g,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IN,SG,US,,14,specimens,Number of specimens,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IN,US,BE,,3,specimens,ml,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IN,US,XX,,47,specimens,ml,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IN,US,,,9,specimens,ml,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IN,US,,,44,specimens,ml,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IN,US,,,114,specimens,Number of specimens,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IQ,IN,XX,,0.72,specimens,l,M,U
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IT,JP,XX,,1,specimens,g,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IT,JP,XX,1,,specimens,g,S,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IT,US,,,1,specimens,Number of specimens,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,JP,GB,XX,10,10,specimens,ml,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,JP,US,,84,,specimens,ml,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,JP,US,,,92,specimens,ml,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,JP,US,,204,12,specimens,Number of specimens,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,JP,US,,,198,specimens,Number of specimens,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,KE,GB,US,,3,specimens,ml,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,KE,US,,,1,specimens,ml,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,KR,GB,XX,48,,specimens,Number of specimens,M,U
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,KR,JP,XX,,4,specimens,g,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,KR,JP,XX,8,,specimens,Number of specimens,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,KR,US,,54,,specimens,Number of specimens,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,KR,US,,,1038,specimens,Number of specimens,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,MX,JP,XX,,1,specimens,g,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,MX,US,US,6,,specimens,ml,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,MX,US,,11,,specimens,ml,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,MX,US,,1,,specimens,ml,S,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,MX,US,,,3,specimens,ml,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,MY,GB,JP,,1,specimens,ml,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,MY,US,,,9,specimens,ml,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NL,CA,XX,2,2,specimens,ml,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NL,US,,,10,specimens,ml,M,C
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NL,US,,10,,specimens,ml,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NL,US,,,4,specimens,Number of specimens,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NL,US,,,265,specimens,Number of specimens,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NL,US,,252,,specimens,,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NO,GB,JP,,0.001,specimens,kg,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NO,GB,XX,,0.001,specimens,kg,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NO,GB,XX,,1,specimens,Number of specimens,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NZ,AU,,,15,specimens,g,T,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NZ,JP,XX,,1,specimens,g,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NZ,JP,,1,,derivatives,g,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NZ,US,,,2,specimens,ml,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,PE,DE,XX,,12,specimens,ml,T,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,QA,US,,,2,specimens,ml,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,RU,US,,,6,specimens,Number of specimens,M,C
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,RU,US,,,2,specimens,Number of specimens,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,SG,US,,14,,specimens,ml,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,SG,US,,,9,specimens,ml,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,SG,US,,61,,specimens,Number of specimens,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,SG,US,,,61,specimens,Number of specimens,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TH,JP,XX,1,,specimens,g,T,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TH,US,,,6,specimens,ml,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TH,US,,,1,specimens,Number of specimens,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TR,AT,JP,,6,specimens,ml,S,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TR,IN,XX,,2.16,specimens,l,M,U
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TW,BE,XX,,0.1134,specimens,kg,S,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TW,GB,XX,,0.001,specimens,kg,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TW,GB,XX,,1,specimens,ml,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TW,US,TW,,891,specimens,ml,T,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TW,US,,,2,specimens,ml,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TW,US,,,8,specimens,Number of specimens,T,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,UA,SY,,,170,live,,Z,C
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,UG,GB,US,,4,specimens,Number of specimens,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,AT,JP,729,,extract,ml,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,AT,JP,318,60,extract,ml,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,AT,JP,1,,specimens,g,S,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,AT,JP,,0.001,specimens,kg,S,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,AT,JP,500,,specimens,ml,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,AT,JP,30,,specimens,ml,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,AT,JP,5,5,specimens,ml,S,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BE,XX,,1,specimens,ml,M,O
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BE,,1,,specimens,ml,M,U
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BR,,31,,specimens,g,M,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BR,,,46.5,specimens,g,S,F
2020,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BR,,,1620,specimens,Number of specimens,M,F
